## fishery PAA
# FminAge
 2
# FmaxAge
 11
# FminYr
 1  
# FmaxYr
 42 
## fishery proportions at age (2,11,1,40)
# FpaaNorth
0.098042861 0.120769781 0.013793597 0.000902513 0.003323978 0.008683704 0.000905476 0.000818415 0.003490497 0.022493246 0.01524967  0.014637354 0.030698661 0.089170628 0.095000528 0.153483072 0.168248841 0.151873909 0.129394247 0.05405517  0.091114991 0.034586196 0.010710792 0.012936866 0.008260527 0.006773288 0.008620642 0.004856569 0.009784282 0.012928516 0.052265936 0.035901544 0.032391594 0.070619234 0.033122582 0.003290549 0.001491202 0.006869943 0.001362927 0.001170716 0.004825712 0.018351911

## cpue PAA
# CminAge
 4
# CmaxAge
 10
# CminYr
 9  
# CmaxYr
 42 
## cpue proportions at age (4,10,9,40)
# CpaaNorth
-1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1
-1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1
-1  -1  -1  -1  -1  -1  -1  -1  0.145848522 0.272633571 0.203210537 0.158229297 0.160800186 0.470404036 0.080960956 0.036975557 0.056672561 0.03244112  0.174802905 0.138163595 0.127049956 0.226092731 0.17350063  0.25721866  0.291082206 0.140248005 0.378539316 0.049390148 0.066434894 0.060030944 0.227209577 0.250033374 0.043329156 0.024440528 0.002242679 0.014405911 0.001577832 0.001540957 0.022376944 0.010538013 0 0.001058132
-1  -1  -1  -1  -1  -1  -1  -1  0.143130874 0.164566852 0.349099152 0.25822112  0.1467994 0.119617024 0.491315711 0.380098152 0.091100571 0.235559531 0.211445587 0.476136902 0.348174355 0.272129858 0.565993073 0.325173269 0.318421281 0.295091483 0.282458546 0.551551459 0.412649936 0.177625294 0.144508276 0.426645593 0.370536152 0.094223002 0.123727228 0.123240581 0.076972609 0.04528306  0.092519528 0.100276564 0.021540592 0.014113567
-1  -1  -1  -1  -1  -1  -1  -1  0.322522687 0.149279914 0.134020225 0.275950819 0.227858529 0.08824752  0.140477886 0.440806707 0.272930601 0.109131128 0.284439183 0.14679289  0.332387428 0.338446704 0.150598333 0.335055035 0.223295578 0.19811958  0.137178599 0.219779097 0.400349185 0.403873742 0.230842735 0.117449008 0.319770246 0.394792295 0.253645108 0.397186161 0.169659593 0.321718828 0.251885733 0.151249302 0.258968521 0.239131642
-1  -1  -1  -1  -1  -1  -1  -1  0.225875766 0.222672261 0.118870827 0.134175042 0.241814775 0.130918067 0.081899986 0.061842905 0.411908537 0.263245873 0.062496894 0.13080051  0.083236573 0.120236076 0.063399711 0.051210712 0.12006351  0.139701475 0.083061448 0.084646187 0.059516622 0.277797277 0.187208581 0.116059834 0.110646058 0.357613515 0.378064227 0.284906501 0.423338291 0.239238054 0.31183612  0.272207916 0.31368501  0.447512394
-1  -1  -1  -1  -1  -1  -1  -1  0.107132554 0.101956846 0.108867567 0.06149534  0.091369196 0.125289894 0.089137902 0.034590555 0.078497395 0.279396894 0.11885856  0.025173564 0.079266761 0.023792736 0.034783325 0.023069718 0.031358332 0.16678079  0.064433585 0.046696493 0.016893741 0.059284284 0.180929762 0.067654757 0.073875816 0.040570818 0.169142491 0.14634742  0.194870163 0.288335974 0.217403938 0.315868774 0.244573867 0.155603444
-1  -1  -1  -1  -1  -1  -1  -1  0.048912514 0.061769084 0.057876924 0.077302686 0.064033734 0.040327657 0.078423455 0.035605718 0.060967976 0.048869213 0.129592401 0.043745105 0.011422573 0.015162046 0.006744487 0.006306582 0.009336682 0.041746738 0.044176159 0.028068446 0.031864031 0.011067734 0.021927704 0.018817333 0.058121981 0.046314051 0.033664911 0.031404012 0.1318516 0.089639352 0.070744587 0.110415837 0.118620828 0.107952452
-1  -1  -1  -1  -1  -1  -1  -1  0.006577084 0.027121472 0.028054768 0.034625695 0.067324179 0.025195802 0.037784104 0.010080407 0.027922358 0.031356241 0.01836447  0.039187433 0.018462355 0.004139849 0.004980442 0.001966025 0.006442412 0.01831193  0.010152347 0.01986817  0.012291591 0.010320725 0.007373366 0.0033401 0.023720591 0.042045791 0.039513354 0.002509415 0.001729912 0.014243776 0.03323315  0.039443594 0.042611183 0.034628369
-1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1

# CpaaMiddle
-1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1
-1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1
-1  -1  -1  -1  -1  -1  -1  -1  0.223271998 0.11472856  0.266299876 0.149959595 0.220938089 0.409284528 0.246458834 0.019284523 0.041767898 0.005613236 0.130069687 0.196051068 0.203882411 0.274494466 0.247437858 0.169867047 0.276332201 0.179543773 0.154823377 0.061648818 0.049325479 0.040003355 0.337561529 0.210489339 0.035623473 0.010781488 0.004604086 0.020773189 0 0.006028636 0.012890529 0.00515698  0.004267692 0.006867502
-1  -1  -1  -1  -1  -1  -1  -1  0.185350248 0.216306533 0.242724427 0.27797052  0.159676196 0.110836243 0.598039178 0.364127813 0.067467705 0.262497738 0.08027253  0.445138923 0.171504662 0.364772558 0.473138898 0.418016578 0.246784841 0.3764603 0.280892581 0.379983097 0.224935436 0.114596773 0.071391182 0.373982429 0.267240132 0.055595451 0.06047249  0.039574144 0.147288757 0.038399467 0.056759686 0.041569497 0.040136268 0.012455776
-1  -1  -1  -1  -1  -1  -1  -1  0.342712461 0.188158819 0.213088837 0.247527157 0.173289056 0.091265741 0.081568149 0.456950138 0.33935987  0.08937015  0.460913861 0.080259435 0.348090015 0.144283918 0.174348521 0.296495797 0.218227323 0.176160396 0.198238936 0.307735011 0.400698829 0.31778052  0.124503926 0.086603087 0.396181442 0.323570276 0.271216044 0.247755643 0.092213506 0.367256447 0.364037163 0.143860745 0.166374598 0.112792341
-1  -1  -1  -1  -1  -1  -1  -1  0.156286072 0.375872897 0.097820365 0.134759281 0.30503631  0.119883121 0.03391707  0.078008705 0.456508925 0.321224296 0.039844584 0.167252464 0.070197845 0.091089174 0.056323128 0.089836355 0.211088171 0.118808598 0.141402691 0.092539707 0.148037172 0.327864903 0.147662011 0.191280982 0.115462372 0.415474165 0.36393932  0.37033459  0.315271747 0.163352274 0.298789269 0.267776845 0.420810597 0.379967939
